1007,11401,672,12,HealthCarePurchase
1008,26215,1089,4,BeautyProductsPurchase
1009,8290,731,6,HomeImprovementPurchase
1011,5732,1905,3,TravelPurchase
1012,12599,1947,15,EntertainmentPurchase
1013,29818,1240,2,SubscriptionPurchase
1014,27221,1383,3,AutomotivePurchase
1015,48154,1129,11,PetSuppliesPurchase
1016,34740,1312,14,BooksPurchase
1017,8463,1737,5,MusicPurchase
1018,33510,1045,1,MoviePurchase
1019,48289,1114,11,EducationPurchase
1020,18735,1317,6,TechnologyPurchase
1022,167,1557,8,FitnessEquipmentPurchase
1023,44344,1341,3,HobbySuppliesPurchase
1024,37515,1894,7,HouseholdItemsPurchase
1025,10328,1250,3,KidsToysPurchase
1027,4738,1362,8,SportsEquipmentPurchase
1030,8892,1909,2,FurniturePurchase
1031,32854,822,12,OfficeSuppliesPurchase
1032,19256,719,14,HealthCarePurchase
1033,8069,1741,7,BeautyProductsPurchase
1034,30211,1071,4,HomeImprovementPurchase
1035,38654,625,7,OutdoorEquipmentPurchase
1037,6348,1786,15,EntertainmentPurchase
1038,23280,1817,3,SubscriptionPurchase
1040,1373,808,10,PetSuppliesPurchase
1041,30839,1478,12,BooksPurchase
1042,38437,1826,8,MusicPurchase
1044,12591,707,8,EducationPurchase
1045,35291,1305,14,TechnologyPurchase
1046,41876,815,13,RestaurantPurchase
1047,4962,1644,11,FitnessEquipmentPurchase
1048,26524,699,15,HobbySuppliesPurchase
1050,41064,1281,3,KidsToysPurchase
1051,34077,908,11,GroceryPurchase
1052,22266,1648,2,SportsEquipmentPurchase
1054,12392,1813,11,ClothingPurchase
1056,30647,1462,8,OfficeSuppliesPurchase
1057,27685,1662,1,HealthCarePurchase
1058,39407,1018,9,BeautyProductsPurchase
1059,11026,1113,2,HomeImprovementPurchase
1060,44714,1500,10,OutdoorEquipmentPurchase
1061,6589,1866,2,TravelPurchase
1062,4545,965,2,EntertainmentPurchase
1063,15586,1058,12,SubscriptionPurchase
1065,16519,1016,8,PetSuppliesPurchase
1066,11200,1758,7,BooksPurchase
1069,39553,1913,11,EducationPurchase
1072,4211,1940,10,FitnessEquipmentPurchase
1073,14298,1586,1,HobbySuppliesPurchase
1075,29547,1414,11,KidsToysPurchase
1076,19077,1336,10,GroceryPurchase
1077,10646,1383,15,SportsEquipmentPurchase
1078,28345,1566,1,ElectronicsPurchase
1079,28185,1747,2,ClothingPurchase
1080,6805,1420,2,FurniturePurchase
1081,45219,774,2,OfficeSuppliesPurchase
1082,9673,1820,14,HealthCarePurchase
1084,34869,1684,13,HomeImprovementPurchase
1086,5514,963,13,TravelPurchase
1088,41241,1698,1,SubscriptionPurchase
1089,5422,1267,11,AutomotivePurchase
1090,21174,1172,7,PetSuppliesPurchase
1091,14926,978,15,BooksPurchase
1094,7762,1310,14,EducationPurchase
1095,17322,804,4,TechnologyPurchase
1096,7694,1618,5,RestaurantPurchase
1097,34020,1156,12,FitnessEquipmentPurchase
1098,16738,1213,3,HobbySuppliesPurchase
1099,7047,1965,8,HouseholdItemsPurchase
1102,42223,1537,1,SportsEquipmentPurchase
1103,24918,1774,6,ElectronicsPurchase
1104,33092,1410,3,ClothingPurchase
1105,40568,874,3,FurniturePurchase
1106,27357,1757,6,OfficeSuppliesPurchase
1107,36584,730,3,HealthCarePurchase
1108,10003,1880,7,BeautyProductsPurchase
1112,27917,1124,11,EntertainmentPurchase
1113,38500,1930,3,SubscriptionPurchase
1114,43287,881,2,AutomotivePurchase
1116,45259,803,10,BooksPurchase
1117,14891,1923,10,MusicPurchase
1118,41257,1759,10,MoviePurchase
1120,27580,1971,3,TechnologyPurchase
1122,49316,1004,4,FitnessEquipmentPurchase
1124,28953,1670,8,HouseholdItemsPurchase
1125,33773,1306,7,KidsToysPurchase
1126,43276,1656,9,GroceryPurchase
1127,41386,1515,3,SportsEquipmentPurchase
1128,25898,795,15,ElectronicsPurchase
1129,17528,1920,6,ClothingPurchase
1130,49671,1050,9,FurniturePurchase
1132,8236,1537,10,HealthCarePurchase
1136,17916,1830,2,TravelPurchase
1137,9307,824,1,EntertainmentPurchase
1138,4391,1833,14,SubscriptionPurchase
1140,42102,688,3,PetSuppliesPurchase
1142,30936,1765,8,MusicPurchase
1146,46045,1776,9,RestaurantPurchase
1147,17056,1777,2,FitnessEquipmentPurchase
1148,8809,1080,1,HobbySuppliesPurchase
1149,41064,1057,3,HouseholdItemsPurchase
1150,39730,1688,11,KidsToysPurchase
1151,32124,1266,8,GroceryPurchase
1152,43053,1953,6,SportsEquipmentPurchase
1155,28925,1079,13,FurniturePurchase
1156,48651,1679,15,OfficeSuppliesPurchase
1157,10981,1349,7,HealthCarePurchase
1158,23146,704,2,BeautyProductsPurchase
1161,16527,1569,13,TravelPurchase
1164,6147,1677,6,AutomotivePurchase
1165,30149,1968,11,PetSuppliesPurchase
1166,11724,957,4,BooksPurchase
1167,1030,1214,5,MusicPurchase
1168,39736,1867,12,MoviePurchase
1169,15872,1922,13,EducationPurchase
1170,33866,1121,13,TechnologyPurchase
1171,8851,1387,2,RestaurantPurchase
1172,19402,1102,8,FitnessEquipmentPurchase
1173,42310,918,4,HobbySuppliesPurchase
1175,22857,1604,4,KidsToysPurchase
1176,13639,946,2,GroceryPurchase
1177,8416,1979,4,SportsEquipmentPurchase
1178,29639,1194,6,ElectronicsPurchase
1179,953,1240,9,ClothingPurchase
1180,47787,679,9,FurniturePurchase
1182,15361,1242,8,HealthCarePurchase
1183,12330,850,3,BeautyProductsPurchase
1184,10262,1840,15,HomeImprovementPurchase
1185,14696,1303,7,OutdoorEquipmentPurchase
1187,13416,1255,13,EntertainmentPurchase
1190,13449,1189,14,PetSuppliesPurchase
1191,14227,1790,3,BooksPurchase
1193,30133,983,14,MoviePurchase
1194,1189,1297,9,EducationPurchase
1195,28511,1670,15,TechnologyPurchase
1196,31299,1824,2,RestaurantPurchase
1197,43020,1898,14,FitnessEquipmentPurchase
1199,30939,1091,4,HouseholdItemsPurchase
1200,28307,784,11,KidsToysPurchase
1201,33746,1445,10,GroceryPurchase
1202,17986,819,3,SportsEquipmentPurchase
1203,21832,714,5,ElectronicsPurchase
1204,18330,1674,11,ClothingPurchase
1205,20111,820,9,FurniturePurchase
1206,13984,1442,1,OfficeSuppliesPurchase
1207,15648,816,12,HealthCarePurchase
1208,28657,664,5,BeautyProductsPurchase
1209,38932,1131,7,HomeImprovementPurchase
1211,2889,777,10,TravelPurchase
1212,29965,750,10,EntertainmentPurchase
1213,17060,1020,4,SubscriptionPurchase
1214,47905,749,11,AutomotivePurchase
1216,31093,1187,4,BooksPurchase
1217,8024,1410,3,MusicPurchase
1218,47103,1499,6,MoviePurchase
1221,44485,946,1,RestaurantPurchase
1222,4980,921,11,FitnessEquipmentPurchase
1223,16132,1097,10,HobbySuppliesPurchase
1224,9101,1840,4,HouseholdItemsPurchase
1226,20184,963,13,GroceryPurchase
1227,12963,824,13,SportsEquipmentPurchase
1228,36153,1738,11,ElectronicsPurchase
1229,41064,1623,12,ClothingPurchase
1231,12707,1409,1,OfficeSuppliesPurchase
1232,46697,1369,9,HealthCarePurchase
1233,48959,1896,14,BeautyProductsPurchase
1234,20170,1343,6,HomeImprovementPurchase
1236,6516,1942,13,TravelPurchase
1238,24586,877,1,SubscriptionPurchase
1239,1314,640,13,AutomotivePurchase
1240,11658,1162,11,PetSuppliesPurchase
1241,20561,1829,4,BooksPurchase
1243,40378,1317,2,MoviePurchase
1244,20250,1319,15,EducationPurchase
1247,47969,686,14,FitnessEquipmentPurchase
1248,342,1236,8,HobbySuppliesPurchase
1250,2929,1805,4,KidsToysPurchase
1251,38191,1169,15,GroceryPurchase
1252,16761,789,7,SportsEquipmentPurchase
1254,14392,1729,6,ClothingPurchase
1255,46301,1492,5,FurniturePurchase
1256,41826,1848,8,OfficeSuppliesPurchase
1257,19357,1780,6,HealthCarePurchase
1258,9420,1667,12,BeautyProductsPurchase
1259,48904,837,1,HomeImprovementPurchase
1260,40897,1099,14,OutdoorEquipmentPurchase
1261,19192,1039,11,TravelPurchase
1262,27772,1217,8,EntertainmentPurchase
1263,25850,1832,6,SubscriptionPurchase
1264,35590,1411,4,AutomotivePurchase
1265,19122,1290,7,PetSuppliesPurchase
1266,9840,1414,11,BooksPurchase
1267,5711,636,8,MusicPurchase
1268,5602,1205,12,MoviePurchase
1271,41481,960,9,RestaurantPurchase
1274,46197,848,6,HouseholdItemsPurchase
1275,5976,1809,9,KidsToysPurchase
1277,43137,1598,8,SportsEquipmentPurchase
1278,614,1005,10,ElectronicsPurchase
1279,21059,1501,3,ClothingPurchase
1280,38947,1139,10,FurniturePurchase
1281,6076,1251,13,OfficeSuppliesPurchase
1282,26294,1379,1,HealthCarePurchase
1283,44083,1964,14,BeautyProductsPurchase
1285,46498,1345,15,OutdoorEquipmentPurchase
1286,24880,1089,2,TravelPurchase
1288,26486,1696,11,SubscriptionPurchase
1289,7752,662,11,AutomotivePurchase
1290,41615,1944,7,PetSuppliesPurchase
1291,21672,727,11,BooksPurchase
1293,32565,1706,5,MoviePurchase
1294,48065,1670,7,EducationPurchase
1297,31623,1323,5,FitnessEquipmentPurchase
1298,36175,1281,4,HobbySuppliesPurchase
1299,11032,1340,2,HouseholdItemsPurchase
1301,49944,1175,1,GroceryPurchase
1302,40534,762,15,SportsEquipmentPurchase
1303,26947,1924,8,ElectronicsPurchase
1304,44678,1644,2,ClothingPurchase
1306,7783,748,4,OfficeSuppliesPurchase
1307,16657,1116,8,HealthCarePurchase
1309,11380,1402,13,HomeImprovementPurchase
1310,30370,1811,8,OutdoorEquipmentPurchase
1312,27962,874,13,EntertainmentPurchase
1313,49848,1801,7,SubscriptionPurchase
1314,21146,1402,4,AutomotivePurchase
1315,424,1018,6,PetSuppliesPurchase
1316,11466,1272,6,BooksPurchase
1317,5116,1508,2,MusicPurchase
1318,39065,1601,8,MoviePurchase
1319,20407,1504,3,EducationPurchase
1320,19607,663,1,TechnologyPurchase
1322,48124,1969,2,FitnessEquipmentPurchase
1323,32687,1342,4,HobbySuppliesPurchase
1324,27926,1286,2,HouseholdItemsPurchase
1325,5405,1841,5,KidsToysPurchase
1326,12753,763,11,GroceryPurchase
1327,39158,1479,10,SportsEquipmentPurchase
1329,36441,1235,3,ClothingPurchase
1330,43747,1839,5,FurniturePurchase
1331,16976,846,12,OfficeSuppliesPurchase
1332,24332,1868,13,HealthCarePurchase
1334,39632,641,7,HomeImprovementPurchase
1335,15834,1009,15,OutdoorEquipmentPurchase
1336,38290,961,8,TravelPurchase
1339,37119,1229,9,AutomotivePurchase
1340,29441,1685,7,PetSuppliesPurchase
1341,1296,1617,4,BooksPurchase
1343,5405,1034,14,MoviePurchase
1344,47654,686,5,EducationPurchase
1345,47056,1598,13,TechnologyPurchase
1346,25337,1668,8,RestaurantPurchase
1347,3034,673,4,FitnessEquipmentPurchase
1348,5897,605,15,HobbySuppliesPurchase
1351,29296,1452,3,GroceryPurchase
1352,18528,1247,11,SportsEquipmentPurchase
1353,43333,1865,10,ElectronicsPurchase
1354,47550,826,3,ClothingPurchase
1355,46011,1075,6,FurniturePurchase
1357,46604,1512,13,HealthCarePurchase
1359,39539,1489,12,HomeImprovementPurchase
1360,10850,1282,3,OutdoorEquipmentPurchase
1361,30006,1628,4,TravelPurchase
1362,33480,1935,7,EntertainmentPurchase
1363,17410,1764,7,SubscriptionPurchase
1364,10865,1555,3,AutomotivePurchase
1365,22121,1545,11,PetSuppliesPurchase
1366,27948,1711,9,BooksPurchase
1367,1468,1944,9,MusicPurchase
1368,35004,1662,14,MoviePurchase
1369,9484,798,6,EducationPurchase
1370,16632,1675,14,TechnologyPurchase
1371,36158,1215,9,RestaurantPurchase
1373,46448,1894,15,HobbySuppliesPurchase
1374,42860,1801,3,HouseholdItemsPurchase
1375,16813,1772,3,KidsToysPurchase
1376,33699,979,15,GroceryPurchase
1377,5920,992,2,SportsEquipmentPurchase
1379,35893,1926,9,ClothingPurchase
1380,1382,611,8,FurniturePurchase
1381,44370,1219,8,OfficeSuppliesPurchase
1383,34066,1757,8,BeautyProductsPurchase
1384,21998,1623,10,HomeImprovementPurchase
1385,34801,1792,14,OutdoorEquipmentPurchase
1386,43507,1836,15,TravelPurchase
1387,1766,1263,8,EntertainmentPurchase
1389,34108,766,9,AutomotivePurchase
1390,21891,860,2,PetSuppliesPurchase
1391,35951,1551,10,BooksPurchase
1393,45432,855,8,MoviePurchase
1394,33722,1415,2,EducationPurchase
1395,1708,1217,6,TechnologyPurchase
1397,13846,856,15,FitnessEquipmentPurchase
1399,42036,1227,13,HouseholdItemsPurchase
1400,49216,1811,5,KidsToysPurchase
1401,7178,1414,15,GroceryPurchase
1402,29742,1835,3,SportsEquipmentPurchase
1403,49676,704,6,ElectronicsPurchase
1406,40034,1967,3,OfficeSuppliesPurchase
1407,12363,968,10,HealthCarePurchase
1408,5806,1590,11,BeautyProductsPurchase
1410,38168,961,9,OutdoorEquipmentPurchase
1411,28900,1458,1,TravelPurchase
1412,14878,1857,13,EntertainmentPurchase
1413,37286,711,4,SubscriptionPurchase
1415,37959,1842,12,PetSuppliesPurchase
1416,17676,1170,10,BooksPurchase
1417,9055,1303,3,MusicPurchase
1418,27686,1622,4,MoviePurchase
1421,9900,1488,5,RestaurantPurchase
1423,24470,705,11,HobbySuppliesPurchase
1425,11100,1599,2,KidsToysPurchase
1426,31109,1720,1,GroceryPurchase
1427,38152,1231,7,SportsEquipmentPurchase
1429,34256,718,14,ClothingPurchase
1430,7948,717,8,FurniturePurchase
1431,21855,1257,2,OfficeSuppliesPurchase
1432,16795,1226,2,HealthCarePurchase
1438,20988,1137,7,SubscriptionPurchase
1439,36563,1169,2,AutomotivePurchase
1440,44242,1749,11,PetSuppliesPurchase
1441,9048,1927,9,BooksPurchase
1443,45939,879,4,MoviePurchase
1444,18061,1094,4,EducationPurchase
1445,14853,1047,3,TechnologyPurchase
1447,31837,1845,12,FitnessEquipmentPurchase
1448,9446,1688,4,HobbySuppliesPurchase
1449,23868,1536,2,HouseholdItemsPurchase
1450,34786,1517,6,KidsToysPurchase
1451,22394,1412,4,GroceryPurchase
1454,10676,607,6,ClothingPurchase
1455,27156,1026,11,FurniturePurchase
1456,46719,1627,2,OfficeSuppliesPurchase
1457,49262,994,10,HealthCarePurchase
1459,15794,1253,2,HomeImprovementPurchase
1460,12747,1694,9,OutdoorEquipmentPurchase
1461,42996,1710,4,TravelPurchase
1463,22535,1739,7,SubscriptionPurchase
1465,8467,846,8,PetSuppliesPurchase
1467,25375,1366,3,MusicPurchase
1468,11218,852,10,MoviePurchase
1469,27859,1562,15,EducationPurchase
1471,16079,1160,10,RestaurantPurchase
1472,24331,1052,2,FitnessEquipmentPurchase
1473,20855,640,5,HobbySuppliesPurchase
1477,30012,1572,3,SportsEquipmentPurchase
1478,30834,1191,11,ElectronicsPurchase
1479,287,1177,9,ClothingPurchase
1480,22584,1884,7,FurniturePurchase
1481,41924,1291,10,OfficeSuppliesPurchase
1483,39276,982,5,BeautyProductsPurchase
1486,29633,1749,4,TravelPurchase
1487,2262,1174,15,EntertainmentPurchase
1489,8394,1997,3,AutomotivePurchase
1490,20391,618,15,PetSuppliesPurchase
1492,18714,1371,2,MusicPurchase
1496,50,1402,14,RestaurantPurchase
1497,39815,1944,11,FitnessEquipmentPurchase
1498,41688,1255,8,HobbySuppliesPurchase
1499,45805,1187,14,HouseholdItemsPurchase
1501,36780,1393,12,GroceryPurchase
1503,41644,1166,14,ElectronicsPurchase
1504,15206,831,1,ClothingPurchase
1505,41359,1173,7,FurniturePurchase
1506,5917,1159,9,OfficeSuppliesPurchase
1507,28469,1491,8,HealthCarePurchase
1508,39855,864,12,BeautyProductsPurchase
1509,33158,1719,2,HomeImprovementPurchase
1511,39369,1679,8,TravelPurchase
1512,32383,998,1,EntertainmentPurchase
1513,32435,1988,14,SubscriptionPurchase
1515,23262,614,8,PetSuppliesPurchase
1516,40815,610,2,BooksPurchase
1518,40658,1096,5,MoviePurchase
1519,17094,1520,3,EducationPurchase
1520,49575,692,10,TechnologyPurchase
1521,37468,794,10,RestaurantPurchase
1522,25573,1215,3,FitnessEquipmentPurchase
1523,46451,858,1,HobbySuppliesPurchase
1524,17791,954,7,HouseholdItemsPurchase
1525,8743,1874,5,KidsToysPurchase
1526,20307,1183,6,GroceryPurchase
1527,15234,1522,10,SportsEquipmentPurchase
1528,7432,740,9,ElectronicsPurchase
1530,35735,842,6,FurniturePurchase
1532,5137,1000,7,HealthCarePurchase
1533,18039,927,13,BeautyProductsPurchase
1534,19414,1202,15,HomeImprovementPurchase
1535,28183,1649,15,OutdoorEquipmentPurchase
1537,17626,1147,2,EntertainmentPurchase
1538,21402,1882,12,SubscriptionPurchase
1539,3454,1460,3,AutomotivePurchase
1541,19344,1591,3,BooksPurchase
1542,13159,744,9,MusicPurchase
1543,29704,1779,14,MoviePurchase
1544,37926,1641,10,EducationPurchase
1545,25604,935,10,TechnologyPurchase
1546,47773,770,9,RestaurantPurchase
1547,91,1447,4,FitnessEquipmentPurchase
1548,45923,773,9,HobbySuppliesPurchase
1549,22297,1232,14,HouseholdItemsPurchase
1550,27827,1741,5,KidsToysPurchase
1551,38882,1590,14,GroceryPurchase
1552,30322,1663,7,SportsEquipmentPurchase
1554,40748,779,13,ClothingPurchase
1555,34578,972,7,FurniturePurchase
1556,26660,1277,1,OfficeSuppliesPurchase
1557,33743,1128,14,HealthCarePurchase
1558,19899,1827,14,BeautyProductsPurchase
1559,13469,1887,11,HomeImprovementPurchase
1560,39155,668,15,OutdoorEquipmentPurchase
1561,2153,986,9,TravelPurchase
1562,15705,1270,7,EntertainmentPurchase
1564,31560,1241,1,AutomotivePurchase
1565,19709,1484,13,PetSuppliesPurchase
1566,38447,1439,13,BooksPurchase
1567,3787,1124,8,MusicPurchase
1568,13102,1623,15,MoviePurchase
1569,20069,1020,8,EducationPurchase
1570,45543,621,8,TechnologyPurchase
1571,47145,1627,8,RestaurantPurchase
1573,17125,1774,1,HobbySuppliesPurchase
1574,10516,1805,12,HouseholdItemsPurchase
1577,25285,1950,2,SportsEquipmentPurchase
1580,41617,1634,5,FurniturePurchase
1581,39588,929,12,OfficeSuppliesPurchase
1583,20053,1858,6,BeautyProductsPurchase
1584,17356,1777,14,HomeImprovementPurchase
1586,440,1277,8,TravelPurchase
1587,3711,1149,7,EntertainmentPurchase
1589,1392,1003,4,AutomotivePurchase
1590,44616,1559,14,PetSuppliesPurchase
1592,15649,1385,1,MusicPurchase
1593,22176,1728,5,MoviePurchase
1594,26219,1474,11,EducationPurchase
1595,24170,692,15,TechnologyPurchase
1596,2703,1071,13,RestaurantPurchase
1597,29868,900,12,FitnessEquipmentPurchase
1598,6169,1117,3,HobbySuppliesPurchase
1600,18309,1261,9,KidsToysPurchase
1602,31598,1465,13,SportsEquipmentPurchase
1603,44768,851,13,ElectronicsPurchase
1607,4833,1732,5,HealthCarePurchase
1613,14597,1241,2,SubscriptionPurchase
1614,18387,1028,15,AutomotivePurchase
1615,18811,1470,2,PetSuppliesPurchase
1616,19186,1927,3,BooksPurchase
1617,24637,1515,10,MusicPurchase
1618,8165,1735,12,MoviePurchase
1619,41367,726,14,EducationPurchase
1621,46119,1656,12,RestaurantPurchase
1622,7097,717,11,FitnessEquipmentPurchase
1623,44937,1635,7,HobbySuppliesPurchase
1626,45098,679,15,GroceryPurchase
1627,30135,1675,3,SportsEquipmentPurchase
1629,31247,1636,7,ClothingPurchase
1630,2593,997,7,FurniturePurchase
1631,32110,1253,13,OfficeSuppliesPurchase
1632,35516,1051,2,HealthCarePurchase
1635,23391,702,6,OutdoorEquipmentPurchase
1637,37761,649,2,EntertainmentPurchase
1638,6352,1540,14,SubscriptionPurchase
1639,37395,1479,15,AutomotivePurchase
1640,40325,706,5,PetSuppliesPurchase
1641,19299,1899,4,BooksPurchase
1642,49009,1974,2,MusicPurchase
1644,9865,1058,15,EducationPurchase
1646,12074,1794,4,RestaurantPurchase
1647,15072,1890,3,FitnessEquipmentPurchase
1648,190,896,10,HobbySuppliesPurchase
1651,31877,1413,14,GroceryPurchase
1652,44496,1555,9,SportsEquipmentPurchase
1653,25679,967,2,ElectronicsPurchase
1654,46456,1910,8,ClothingPurchase
1655,25506,1117,3,FurniturePurchase
1656,20644,663,14,OfficeSuppliesPurchase
1657,41236,1583,9,HealthCarePurchase
1658,5808,1183,10,BeautyProductsPurchase
1659,13826,1333,8,HomeImprovementPurchase
1660,13068,1967,6,OutdoorEquipmentPurchase
1661,25763,1804,8,TravelPurchase
1662,41043,1246,7,EntertainmentPurchase
1663,47381,1774,14,SubscriptionPurchase
1665,46095,1653,12,PetSuppliesPurchase
1666,12141,812,9,BooksPurchase
1668,5763,1082,4,MoviePurchase
1669,40208,1840,14,EducationPurchase
1670,16935,1123,7,TechnologyPurchase
1674,33844,862,6,HouseholdItemsPurchase
1675,1397,1597,3,KidsToysPurchase
1676,36060,1363,4,GroceryPurchase
1677,7676,896,5,SportsEquipmentPurchase
1678,29009,1409,12,ElectronicsPurchase
1679,26160,1758,13,ClothingPurchase
1680,11678,1942,8,FurniturePurchase
1681,39219,670,14,OfficeSuppliesPurchase
1682,32803,852,3,HealthCarePurchase
1683,15878,1538,12,BeautyProductsPurchase
1684,11264,1410,5,HomeImprovementPurchase
1686,41473,1069,13,TravelPurchase
1688,5921,941,4,SubscriptionPurchase
1689,37033,1909,8,AutomotivePurchase
1690,41739,826,8,PetSuppliesPurchase
1691,7174,628,15,BooksPurchase
1694,8298,718,1,EducationPurchase
1695,25589,677,8,TechnologyPurchase
1697,49138,1777,8,FitnessEquipmentPurchase
1699,12825,1784,11,HouseholdItemsPurchase
1700,19817,1931,7,KidsToysPurchase
1701,39243,928,14,GroceryPurchase
1703,47985,1648,14,ElectronicsPurchase
1704,16241,1535,4,ClothingPurchase
1705,31117,1026,14,FurniturePurchase
1707,37376,1967,5,HealthCarePurchase
1709,1193,638,14,HomeImprovementPurchase
1710,46019,948,2,OutdoorEquipmentPurchase
1713,5732,1728,7,SubscriptionPurchase
1718,3426,787,9,MoviePurchase
1722,24933,1173,5,FitnessEquipmentPurchase
1723,15856,1333,7,HobbySuppliesPurchase
1724,26409,712,14,HouseholdItemsPurchase
1725,2572,1120,7,KidsToysPurchase
1726,34146,1397,15,GroceryPurchase
1728,47987,1921,9,ElectronicsPurchase
1730,8057,1308,5,FurniturePurchase
1735,16580,1902,1,OutdoorEquipmentPurchase
1736,32118,987,15,TravelPurchase
1737,22812,1404,11,EntertainmentPurchase
1738,5156,1432,8,SubscriptionPurchase
1740,44236,1358,3,PetSuppliesPurchase
1742,14221,1556,2,MusicPurchase
1743,13058,1279,7,MoviePurchase
1744,40936,664,4,EducationPurchase
1745,21647,929,14,TechnologyPurchase
1746,7525,985,3,RestaurantPurchase
1750,18372,1754,14,KidsToysPurchase
1753,12934,645,12,ElectronicsPurchase
1754,11244,724,1,ClothingPurchase
1755,315,689,10,FurniturePurchase
1756,31667,1793,8,OfficeSuppliesPurchase
1757,46393,1938,2,HealthCarePurchase
1761,28615,895,9,TravelPurchase
1762,11500,727,3,EntertainmentPurchase
1763,38133,1731,2,SubscriptionPurchase
1764,42391,1220,3,AutomotivePurchase
1765,49955,1025,6,PetSuppliesPurchase
1766,43886,1520,12,BooksPurchase
1770,42009,1504,4,TechnologyPurchase
1771,35374,623,1,RestaurantPurchase
1772,8000,995,6,FitnessEquipmentPurchase
1774,27050,1253,1,HouseholdItemsPurchase
1775,41580,1498,6,KidsToysPurchase
1776,46746,1505,5,GroceryPurchase
1779,39474,1618,6,ClothingPurchase
1780,23534,933,13,FurniturePurchase
1785,12198,1685,5,OutdoorEquipmentPurchase
1786,28058,1856,11,TravelPurchase
1788,5061,934,15,SubscriptionPurchase
1790,46360,789,1,PetSuppliesPurchase
1791,18373,1718,12,BooksPurchase
1793,48706,909,13,MoviePurchase
1794,27457,1455,14,EducationPurchase
1796,39721,1906,12,RestaurantPurchase
1797,18167,878,3,FitnessEquipmentPurchase
1799,29759,1526,12,HouseholdItemsPurchase
1801,16555,857,15,GroceryPurchase
1804,14274,1439,1,ClothingPurchase
1806,29495,1586,11,OfficeSuppliesPurchase
1807,25425,1102,6,HealthCarePurchase
1808,19295,1369,13,BeautyProductsPurchase
1809,29683,1991,2,HomeImprovementPurchase
1811,25366,1215,1,TravelPurchase
1812,15145,1269,1,EntertainmentPurchase
1813,30192,1873,13,SubscriptionPurchase
1814,3009,1162,12,AutomotivePurchase
1815,25137,1599,1,PetSuppliesPurchase
1816,33682,928,3,BooksPurchase
1817,3991,1487,15,MusicPurchase
1818,3037,1514,10,MoviePurchase
1819,32551,1644,1,EducationPurchase
1820,4650,1856,3,TechnologyPurchase
1821,34512,1930,11,RestaurantPurchase
1822,13293,766,10,FitnessEquipmentPurchase
1823,39218,607,13,HobbySuppliesPurchase
1824,14837,1763,14,HouseholdItemsPurchase
1825,39389,1155,14,KidsToysPurchase
1829,11608,1950,8,ClothingPurchase
1831,48159,801,13,OfficeSuppliesPurchase
1833,5891,1119,12,BeautyProductsPurchase
1835,44251,1925,13,OutdoorEquipmentPurchase
1836,16926,1321,9,TravelPurchase
1837,8132,721,3,EntertainmentPurchase
1838,49664,962,13,SubscriptionPurchase
1839,4253,1995,13,AutomotivePurchase
1841,11461,1651,3,BooksPurchase
1843,49592,1831,4,MoviePurchase
1846,48019,650,10,RestaurantPurchase
1847,39515,1652,6,FitnessEquipmentPurchase
1848,49186,1338,4,HobbySuppliesPurchase
1849,18037,1704,13,HouseholdItemsPurchase
1850,20959,1685,4,KidsToysPurchase
1851,30575,973,12,GroceryPurchase
1852,31103,845,9,SportsEquipmentPurchase
1853,33634,693,13,ElectronicsPurchase
1854,32980,1751,11,ClothingPurchase
1856,16901,745,13,OfficeSuppliesPurchase
1857,27715,1510,12,HealthCarePurchase
1858,3221,1427,12,BeautyProductsPurchase
1860,43244,1221,5,OutdoorEquipmentPurchase
1861,2111,1650,9,TravelPurchase
1862,49630,1455,10,EntertainmentPurchase
1863,22763,1708,13,SubscriptionPurchase
1864,48955,1840,12,AutomotivePurchase
1865,32358,914,10,PetSuppliesPurchase
1867,17121,1331,11,MusicPurchase
1868,23632,896,2,MoviePurchase
1869,8985,1758,7,EducationPurchase
1870,40736,1318,14,TechnologyPurchase
1872,12435,700,8,FitnessEquipmentPurchase
1873,15903,767,5,HobbySuppliesPurchase
1876,2147,1738,13,GroceryPurchase
1877,43487,1007,6,SportsEquipmentPurchase
1878,39704,1806,10,ElectronicsPurchase
1880,45761,1876,14,FurniturePurchase
1881,33660,1717,14,OfficeSuppliesPurchase
1882,15918,1532,2,HealthCarePurchase
1883,11834,1475,12,BeautyProductsPurchase
1884,36000,1372,2,HomeImprovementPurchase
1885,19897,859,9,OutdoorEquipmentPurchase
1886,8104,1149,8,TravelPurchase
1887,49224,1440,6,EntertainmentPurchase
1888,42199,1467,2,SubscriptionPurchase
1889,11697,1240,3,AutomotivePurchase
1890,7835,1469,1,PetSuppliesPurchase
1891,23060,1886,1,BooksPurchase
1892,47974,673,4,MusicPurchase
1893,13866,949,9,MoviePurchase
1895,7871,1000,7,TechnologyPurchase
1896,41917,1869,9,RestaurantPurchase
1897,23615,1547,13,FitnessEquipmentPurchase
1898,22050,1345,13,HobbySuppliesPurchase
1901,2464,1524,8,GroceryPurchase
1902,26067,1939,10,SportsEquipmentPurchase
1903,9066,1658,1,ElectronicsPurchase
1904,29546,1402,4,ClothingPurchase
1905,32288,1762,3,FurniturePurchase
1906,26599,856,2,OfficeSuppliesPurchase
1907,46825,1147,5,HealthCarePurchase
1910,11851,1078,5,OutdoorEquipmentPurchase
1911,858,619,4,TravelPurchase
1913,38808,1532,13,SubscriptionPurchase
